"","Xloc","Yloc","Landuse","Rock"
"3765",3.4,3.9,"Pasture","Kimmeridgian"
"3766",3.4,3.95,"Pasture","Kimmeridgian"
"3767",3.4,4,"Meadow","Sequanian"
"3768",3.4,4.05,"Meadow","Sequanian"
"3769",3.4,4.1,"Meadow","Sequanian"
"3770",3.4,4.15,"Meadow","Quaternary"
"3771",3.4,4.2,"Meadow","Quaternary"
"3772",3.4,4.25,"Meadow","Quaternary"
"3773",3.4,4.3,"Meadow","Quaternary"
"3774",3.4,4.35,"Meadow","Quaternary"
"3775",3.4,4.4,"Meadow","Quaternary"
"3776",3.4,4.45,"Meadow","Quaternary"
"3777",3.4,4.5,"Meadow","Quaternary"
"3778",3.4,4.55,"Meadow","Quaternary"
"3779",3.4,4.6,"Meadow","Quaternary"
"3780",3.4,4.65,"Pasture","Quaternary"
"3781",3.4,4.7,"Pasture","Quaternary"
"3782",3.4,4.75,"Pasture","Quaternary"
"3783",3.4,4.8,"Pasture","Quaternary"
"3784",3.4,4.85,"Pasture","Quaternary"
"3785",3.4,4.9,"Pasture","Argovian"
"3786",3.4,4.95,"Pasture","Argovian"
"3787",3.4,5,"Meadow","Argovian"
"3788",3.4,5.05,"Meadow","Argovian"
"3789",3.4,5.1,"Meadow","Argovian"
"3790",3.4,5.15,"Meadow","Sequanian"
"3791",3.4,5.2,"Meadow","Sequanian"
"3792",3.4,5.25,"Meadow","Sequanian"
"3793",3.4,5.3,"Meadow","Sequanian"
"3794",3.4,5.35,"Meadow","Sequanian"
"3795",3.4,5.4,"Meadow","Quaternary"
"3796",3.4,5.45,"Meadow","Quaternary"
"3797",3.4,5.5,"Meadow","Kimmeridgian"
"3798",3.4,5.55,"Pasture","Kimmeridgian"
"3799",3.4,5.6,"Pasture","Kimmeridgian"
"3800",3.45,0.85,"Pasture","Kimmeridgian"
"3801",3.45,0.9,"Pasture","Kimmeridgian"
"3802",3.45,0.95,"Pasture","Kimmeridgian"
"3803",3.45,1,"Pasture","Kimmeridgian"
"3804",3.45,1.05,"Pasture","Kimmeridgian"
"3805",3.45,1.1,"Pasture","Sequanian"
"3806",3.45,1.15,"Pasture","Sequanian"
"3807",3.45,1.2,"Meadow","Sequanian"
"3808",3.45,1.25,"Meadow","Sequanian"
"3809",3.45,1.3,"Meadow","Sequanian"
"3810",3.45,1.35,"Meadow","Sequanian"
"3811",3.45,1.4,"Meadow","Sequanian"
"3812",3.45,1.45,"Meadow","Sequanian"
"3813",3.45,1.5,"Meadow","Sequanian"
"3814",3.45,1.55,"Meadow","Sequanian"
"3815",3.45,1.6,"Tillage","Sequanian"
"3816",3.45,1.65,"Tillage","Sequanian"
"3817",3.45,1.7,"Meadow","Sequanian"
"3818",3.45,1.75,"Meadow","Sequanian"
"3819",3.45,1.8,"Pasture","Sequanian"
"3820",3.45,1.85,"Pasture","Kimmeridgian"
"3821",3.45,1.9,"Pasture","Kimmeridgian"
"3822",3.45,1.95,"Pasture","Kimmeridgian"
"3823",3.45,2,"Pasture","Kimmeridgian"
"3824",3.45,2.05,"Pasture","Kimmeridgian"
"3825",3.45,2.1,"Meadow","Kimmeridgian"
"3826",3.45,2.15,"Meadow","Quaternary"
"3827",3.45,2.2,"Meadow","Quaternary"
"3828",3.45,2.25,"Pasture","Kimmeridgian"
"3829",3.45,2.3,"Pasture","Kimmeridgian"
"3830",3.45,2.35,"Pasture","Kimmeridgian"
"3831",3.45,2.4,"Forest","Portlandian"
"3832",3.45,2.45,"Forest","Portlandian"
"3833",3.45,2.5,"Forest","Portlandian"
"3834",3.45,2.55,"Meadow","Kimmeridgian"
"3835",3.45,2.6,"Meadow","Kimmeridgian"
"3836",3.45,2.65,"Forest","Kimmeridgian"
"3837",3.45,2.7,"Forest","Kimmeridgian"
"3838",3.45,2.75,"Forest","Kimmeridgian"
"3839",3.45,2.8,"Forest","Sequanian"
"3840",3.45,2.85,"Forest","Sequanian"
"3841",3.45,2.9,"Meadow","Sequanian"
"3842",3.45,2.95,"Meadow","Sequanian"
"3843",3.45,3,"Pasture","Kimmeridgian"
"3844",3.45,3.05,"Pasture","Kimmeridgian"
"3845",3.45,3.1,"Pasture","Quaternary"
"3846",3.45,3.15,"Pasture","Kimmeridgian"
"3847",3.45,3.2,"Pasture","Kimmeridgian"
"3848",3.45,3.25,"Pasture","Kimmeridgian"
"3849",3.45,3.3,"Pasture","Kimmeridgian"
"3850",3.45,3.35,"Pasture","Kimmeridgian"
"3851",3.45,3.4,"Pasture","Kimmeridgian"
"3852",3.45,3.45,"Pasture","Kimmeridgian"
"3853",3.45,3.5,"Pasture","Kimmeridgian"
"3854",3.45,3.55,"Pasture","Kimmeridgian"
"3855",3.45,3.6,"Meadow","Kimmeridgian"
"3856",3.45,3.65,"Meadow","Kimmeridgian"
"3857",3.45,3.7,"Meadow","Kimmeridgian"
"3858",3.45,3.75,"Meadow","Kimmeridgian"
"3859",3.45,3.8,"Meadow","Kimmeridgian"
"3860",3.45,3.85,"Meadow","Kimmeridgian"
"3861",3.45,3.9,"Pasture","Kimmeridgian"
"3862",3.45,3.95,"Pasture","Kimmeridgian"
"3863",3.45,4,"Pasture","Kimmeridgian"
"3864",3.45,4.05,"Meadow","Sequanian"
"3865",3.45,4.1,"Meadow","Sequanian"
"3866",3.45,4.15,"Meadow","Quaternary"
"3867",3.45,4.2,"Meadow","Quaternary"
"3868",3.45,4.25,"Meadow","Quaternary"
"3869",3.45,4.3,"Meadow","Quaternary"
"3870",3.45,4.35,"Meadow","Quaternary"
"3871",3.45,4.4,"Meadow","Quaternary"
"3872",3.45,4.45,"Meadow","Quaternary"
"3873",3.45,4.5,"Meadow","Quaternary"
"3874",3.45,4.55,"Meadow","Quaternary"
"3875",3.45,4.6,"Meadow","Quaternary"
"3876",3.45,4.65,"Pasture","Quaternary"
"3877",3.45,4.7,"Pasture","Quaternary"
"3878",3.45,4.75,"Pasture","Quaternary"
"3879",3.45,4.8,"Meadow","Quaternary"
"3880",3.45,4.85,"Meadow","Quaternary"
"3881",3.45,4.9,"Pasture","Argovian"
"3882",3.45,4.95,"Pasture","Argovian"
"3883",3.45,5,"Forest","Argovian"
"3884",3.45,5.05,"Pasture","Argovian"
"3885",3.45,5.1,"Pasture","Argovian"
"3886",3.45,5.15,"Meadow","Sequanian"
"3887",3.45,5.2,"Meadow","Sequanian"
"3888",3.45,5.25,"Meadow","Sequanian"
"3889",3.45,5.3,"Meadow","Sequanian"
"3890",3.45,5.35,"Meadow","Sequanian"
"3891",3.45,5.4,"Meadow","Quaternary"
"3892",3.45,5.45,"Meadow","Quaternary"
"3893",3.45,5.5,"Pasture","Quaternary"
"3894",3.45,5.55,"Pasture","Kimmeridgian"
"3895",3.45,5.6,"Pasture","Kimmeridgian"
"3896",3.5,0.9,"Pasture","Kimmeridgian"
"3897",3.5,0.95,"Pasture","Kimmeridgian"
"3898",3.5,1,"Pasture","Kimmeridgian"
"3899",3.5,1.05,"Pasture","Kimmeridgian"
"3900",3.5,1.1,"Meadow","Kimmeridgian"
"3901",3.5,1.15,"Meadow","Kimmeridgian"
"3902",3.5,1.2,"Meadow","Sequanian"
"3903",3.5,1.25,"Meadow","Sequanian"
"3904",3.5,1.3,"Meadow","Sequanian"
"3905",3.5,1.35,"Meadow","Sequanian"
"3906",3.5,1.4,"Meadow","Sequanian"
"3907",3.5,1.45,"Meadow","Sequanian"
"3908",3.5,1.5,"Meadow","Sequanian"
"3909",3.5,1.55,"Meadow","Sequanian"
"3910",3.5,1.6,"Tillage","Sequanian"
"3911",3.5,1.65,"Tillage","Sequanian"
"3912",3.5,1.7,"Meadow","Sequanian"
"3913",3.5,1.75,"Meadow","Sequanian"
"3914",3.5,1.8,"Tillage","Sequanian"
"3915",3.5,1.85,"Pasture","Kimmeridgian"
"3916",3.5,1.9,"Pasture","Kimmeridgian"
"3917",3.5,1.95,"Pasture","Kimmeridgian"
"3918",3.5,2,"Pasture","Kimmeridgian"
"3919",3.5,2.05,"Pasture","Kimmeridgian"
"3920",3.5,2.1,"Meadow","Kimmeridgian"
"3921",3.5,2.15,"Meadow","Quaternary"
"3922",3.5,2.2,"Meadow","Quaternary"
"3923",3.5,2.25,"Meadow","Quaternary"
"3924",3.5,2.3,"Pasture","Kimmeridgian"
"3925",3.5,2.35,"Pasture","Kimmeridgian"
"3926",3.5,2.4,"Forest","Portlandian"
"3927",3.5,2.45,"Forest","Portlandian"
"3928",3.5,2.5,"Forest","Portlandian"
"3929",3.5,2.55,"Forest","Portlandian"
"3930",3.5,2.6,"Meadow","Kimmeridgian"
"3931",3.5,2.65,"Forest","Kimmeridgian"
"3932",3.5,2.7,"Forest","Kimmeridgian"
"3933",3.5,2.75,"Forest","Kimmeridgian"
"3934",3.5,2.8,"Forest","Sequanian"
"3935",3.5,2.85,"Forest","Sequanian"
"3936",3.5,2.9,"Forest","Sequanian"
"3937",3.5,2.95,"Forest","Sequanian"
"3938",3.5,3,"Pasture","Kimmeridgian"
"3939",3.5,3.05,"Pasture","Kimmeridgian"
"3940",3.5,3.1,"Pasture","Quaternary"
"3941",3.5,3.15,"Pasture","Kimmeridgian"
"3942",3.5,3.2,"Pasture","Kimmeridgian"
"3943",3.5,3.25,"Pasture","Kimmeridgian"
"3944",3.5,3.3,"Pasture","Kimmeridgian"
"3945",3.5,3.35,"Pasture","Kimmeridgian"
"3946",3.5,3.4,"Pasture","Kimmeridgian"
"3947",3.5,3.45,"Pasture","Kimmeridgian"
"3948",3.5,3.5,"Pasture","Kimmeridgian"
"3949",3.5,3.55,"Pasture","Kimmeridgian"
"3950",3.5,3.6,"Meadow","Kimmeridgian"
"3951",3.5,3.65,"Meadow","Kimmeridgian"
"3952",3.5,3.7,"Meadow","Kimmeridgian"
"3953",3.5,3.75,"Meadow","Kimmeridgian"
"3954",3.5,3.8,"Meadow","Kimmeridgian"
"3955",3.5,3.85,"Meadow","Kimmeridgian"
"3956",3.5,3.9,"Pasture","Kimmeridgian"
"3957",3.5,3.95,"Pasture","Kimmeridgian"
"3958",3.5,4,"Pasture","Kimmeridgian"
"3959",3.5,4.05,"Pasture","Sequanian"
"3960",3.5,4.1,"Pasture","Sequanian"
"3961",3.5,4.15,"Meadow","Sequanian"
"3962",3.5,4.2,"Meadow","Sequanian"
"3963",3.5,4.25,"Meadow","Sequanian"
"3964",3.5,4.3,"Meadow","Quaternary"
"3965",3.5,4.35,"Meadow","Quaternary"
"3966",3.5,4.4,"Meadow","Argovian"
"3967",3.5,4.45,"Meadow","Argovian"
"3968",3.5,4.5,"Meadow","Argovian"
"3969",3.5,4.55,"Meadow","Quaternary"
"3970",3.5,4.6,"Meadow","Quaternary"
"3971",3.5,4.65,"Pasture","Quaternary"
"3972",3.5,4.7,"Pasture","Quaternary"
"3973",3.5,4.75,"Pasture","Quaternary"
"3974",3.5,4.8,"Meadow","Quaternary"
"3975",3.5,4.85,"Meadow","Quaternary"
"3976",3.5,4.9,"Pasture","Argovian"
"3977",3.5,4.95,"Pasture","Argovian"
"3978",3.5,5,"Forest","Argovian"
"3979",3.5,5.05,"Pasture","Argovian"
"3980",3.5,5.1,"Pasture","Argovian"
"3981",3.5,5.15,"Pasture","Argovian"
"3982",3.5,5.2,"Pasture","Argovian"
"3983",3.5,5.25,"Meadow","Sequanian"
"3984",3.5,5.3,"Meadow","Sequanian"
"3985",3.5,5.35,"Meadow","Sequanian"
"3986",3.5,5.4,"Meadow","Quaternary"
"3987",3.5,5.45,"Meadow","Quaternary"
"3988",3.5,5.5,"Pasture","Quaternary"
"3989",3.5,5.55,"Pasture","Kimmeridgian"
"3990",3.5,5.6,"Pasture","Kimmeridgian"
"3991",3.55,0.9,"Meadow","Kimmeridgian"
"3992",3.55,0.95,"Pasture","Kimmeridgian"
"3993",3.55,1,"Pasture","Kimmeridgian"
"3994",3.55,1.05,"Pasture","Kimmeridgian"
"3995",3.55,1.1,"Meadow","Kimmeridgian"
"3996",3.55,1.15,"Meadow","Kimmeridgian"
"3997",3.55,1.2,"Meadow","Kimmeridgian"
"3998",3.55,1.25,"Meadow","Kimmeridgian"
"3999",3.55,1.3,"Meadow","Sequanian"
"4000",3.55,1.35,"Meadow","Sequanian"
"4001",3.55,1.4,"Meadow","Sequanian"
"4002",3.55,1.45,"Meadow","Sequanian"
"4003",3.55,1.5,"Meadow","Sequanian"
"4004",3.55,1.55,"Meadow","Sequanian"
"4005",3.55,1.6,"Tillage","Sequanian"
"4006",3.55,1.65,"Tillage","Sequanian"
"4007",3.55,1.7,"Tillage","Sequanian"
"4008",3.55,1.75,"Tillage","Sequanian"
"4009",3.55,1.8,"Tillage","Quaternary"
"4010",3.55,1.85,"Pasture","Kimmeridgian"
"4011",3.55,1.9,"Pasture","Kimmeridgian"
"4012",3.55,1.95,"Pasture","Kimmeridgian"
"4013",3.55,2,"Pasture","Kimmeridgian"
"4014",3.55,2.05,"Pasture","Kimmeridgian"
"4015",3.55,2.1,"Meadow","Kimmeridgian"
"4016",3.55,2.15,"Meadow","Quaternary"
"4017",3.55,2.2,"Meadow","Quaternary"
"4018",3.55,2.25,"Pasture","Kimmeridgian"
"4019",3.55,2.3,"Pasture","Kimmeridgian"
"4020",3.55,2.35,"Pasture","Kimmeridgian"
"4021",3.55,2.4,"Forest","Kimmeridgian"
"4022",3.55,2.45,"Forest","Kimmeridgian"
"4023",3.55,2.5,"Forest","Portlandian"
"4024",3.55,2.55,"Forest","Kimmeridgian"
"4025",3.55,2.6,"Forest","Kimmeridgian"
"4026",3.55,2.65,"Forest","Kimmeridgian"
"4027",3.55,2.7,"Forest","Kimmeridgian"
"4028",3.55,2.75,"Forest","Kimmeridgian"
"4029",3.55,2.8,"Forest","Sequanian"
"4030",3.55,2.85,"Forest","Sequanian"
"4031",3.55,2.9,"Pasture","Sequanian"
"4032",3.55,2.95,"Pasture","Sequanian"
"4033",3.55,3,"Meadow","Kimmeridgian"
"4034",3.55,3.05,"Meadow","Kimmeridgian"
"4035",3.55,3.1,"Pasture","Quaternary"
"4036",3.55,3.15,"Pasture","Kimmeridgian"
"4037",3.55,3.2,"Pasture","Kimmeridgian"
"4038",3.55,3.25,"Pasture","Kimmeridgian"
"4039",3.55,3.3,"Pasture","Kimmeridgian"
"4040",3.55,3.35,"Pasture","Kimmeridgian"
"4041",3.55,3.4,"Pasture","Kimmeridgian"
"4042",3.55,3.45,"Pasture","Kimmeridgian"
"4043",3.55,3.5,"Pasture","Kimmeridgian"
"4044",3.55,3.55,"Pasture","Kimmeridgian"
"4045",3.55,3.6,"Meadow","Kimmeridgian"
"4046",3.55,3.65,"Meadow","Kimmeridgian"
"4047",3.55,3.7,"Meadow","Kimmeridgian"
"4048",3.55,3.75,"Meadow","Kimmeridgian"
"4049",3.55,3.8,"Meadow","Kimmeridgian"
"4050",3.55,3.85,"Meadow","Kimmeridgian"
"4051",3.55,3.9,"Pasture","Kimmeridgian"
"4052",3.55,3.95,"Pasture","Kimmeridgian"
"4053",3.55,4,"Pasture","Kimmeridgian"
"4054",3.55,4.05,"Pasture","Kimmeridgian"
"4055",3.55,4.1,"Pasture","Kimmeridgian"
"4056",3.55,4.15,"Pasture","Sequanian"
"4057",3.55,4.2,"Pasture","Sequanian"
"4058",3.55,4.25,"Pasture","Sequanian"
"4059",3.55,4.3,"Meadow","Sequanian"
"4060",3.55,4.35,"Meadow","Sequanian"
"4061",3.55,4.4,"Forest","Argovian"
"4062",3.55,4.45,"Forest","Argovian"
"4063",3.55,4.5,"Meadow","Argovian"
"4064",3.55,4.55,"Pasture","Quaternary"
"4065",3.55,4.6,"Pasture","Quaternary"
"4066",3.55,4.65,"Pasture","Quaternary"
"4067",3.55,4.7,"Pasture","Quaternary"
"4068",3.55,4.75,"Pasture","Quaternary"
"4069",3.55,4.8,"Meadow","Quaternary"
"4070",3.55,4.85,"Meadow","Quaternary"
"4071",3.55,4.9,"Forest","Argovian"
"4072",3.55,4.95,"Forest","Argovian"
"4073",3.55,5,"Forest","Argovian"
"4074",3.55,5.05,"Forest","Argovian"
"4075",3.55,5.1,"Forest","Argovian"
"4076",3.55,5.15,"Pasture","Argovian"
"4077",3.55,5.2,"Pasture","Argovian"
"4078",3.55,5.25,"Meadow","Sequanian"
"4079",3.55,5.3,"Meadow","Sequanian"
"4080",3.55,5.35,"Meadow","Sequanian"
"4081",3.55,5.4,"Meadow","Sequanian"
"4082",3.55,5.45,"Meadow","Sequanian"
"4083",3.55,5.5,"Meadow","Kimmeridgian"
"4084",3.55,5.55,"Pasture","Kimmeridgian"
"4085",3.55,5.6,"Pasture","Kimmeridgian"
"4086",3.55,5.65,"Pasture","Kimmeridgian"
"4087",3.6,0.9,"Meadow","Kimmeridgian"
"4088",3.6,0.95,"Meadow","Kimmeridgian"
"4089",3.6,1,"Meadow","Kimmeridgian"
"4090",3.6,1.05,"Meadow","Kimmeridgian"
"4091",3.6,1.1,"Meadow","Kimmeridgian"
"4092",3.6,1.15,"Meadow","Kimmeridgian"
"4093",3.6,1.2,"Meadow","Kimmeridgian"
"4094",3.6,1.25,"Meadow","Kimmeridgian"
"4095",3.6,1.3,"Meadow","Sequanian"
"4096",3.6,1.35,"Meadow","Sequanian"
"4097",3.6,1.4,"Meadow","Sequanian"
"4098",3.6,1.45,"Meadow","Sequanian"
"4099",3.6,1.5,"Meadow","Sequanian"
"4100",3.6,1.55,"Meadow","Sequanian"
"4101",3.6,1.6,"Tillage","Sequanian"
"4102",3.6,1.65,"Tillage","Sequanian"
"4103",3.6,1.7,"Tillage","Sequanian"
"4104",3.6,1.75,"Tillage","Sequanian"
"4105",3.6,1.8,"Tillage","Quaternary"
"4106",3.6,1.85,"Pasture","Kimmeridgian"
"4107",3.6,1.9,"Pasture","Kimmeridgian"
"4108",3.6,1.95,"Pasture","Kimmeridgian"
"4109",3.6,2,"Pasture","Kimmeridgian"
"4110",3.6,2.05,"Pasture","Kimmeridgian"
"4111",3.6,2.1,"Meadow","Kimmeridgian"
"4112",3.6,2.15,"Forest","Kimmeridgian"
"4113",3.6,2.2,"Forest","Kimmeridgian"
"4114",3.6,2.25,"Pasture","Kimmeridgian"
"4115",3.6,2.3,"Pasture","Kimmeridgian"
"4116",3.6,2.35,"Pasture","Kimmeridgian"
"4117",3.6,2.4,"Forest","Kimmeridgian"
"4118",3.6,2.45,"Forest","Kimmeridgian"
"4119",3.6,2.5,"Forest","Kimmeridgian"
"4120",3.6,2.55,"Forest","Kimmeridgian"
"4121",3.6,2.6,"Forest","Kimmeridgian"
"4122",3.6,2.65,"Forest","Kimmeridgian"
"4123",3.6,2.7,"Forest","Kimmeridgian"
"4124",3.6,2.75,"Forest","Kimmeridgian"
"4125",3.6,2.8,"Forest","Kimmeridgian"
"4126",3.6,2.85,"Forest","Kimmeridgian"
"4127",3.6,2.9,"Pasture","Sequanian"
"4128",3.6,2.95,"Pasture","Sequanian"
"4129",3.6,3,"Meadow","Kimmeridgian"
"4130",3.6,3.05,"Meadow","Kimmeridgian"
"4131",3.6,3.1,"Meadow","Quaternary"
"4132",3.6,3.15,"Pasture","Kimmeridgian"
"4133",3.6,3.2,"Pasture","Kimmeridgian"
"4134",3.6,3.25,"Pasture","Kimmeridgian"
"4135",3.6,3.3,"Pasture","Kimmeridgian"
"4136",3.6,3.35,"Pasture","Kimmeridgian"
"4137",3.6,3.4,"Pasture","Kimmeridgian"
"4138",3.6,3.45,"Pasture","Kimmeridgian"
"4139",3.6,3.5,"Pasture","Kimmeridgian"
"4140",3.6,3.55,"Pasture","Kimmeridgian"
"4141",3.6,3.6,"Meadow","Kimmeridgian"
"4142",3.6,3.65,"Meadow","Kimmeridgian"
"4143",3.6,3.7,"Meadow","Kimmeridgian"
"4144",3.6,3.75,"Meadow","Kimmeridgian"
"4145",3.6,3.8,"Meadow","Kimmeridgian"
"4146",3.6,3.85,"Meadow","Kimmeridgian"
"4147",3.6,3.9,"Meadow","Kimmeridgian"
"4148",3.6,3.95,"Meadow","Kimmeridgian"
"4149",3.6,4,"Pasture","Kimmeridgian"
"4150",3.6,4.05,"Pasture","Kimmeridgian"
"4151",3.6,4.1,"Pasture","Kimmeridgian"
"4152",3.6,4.15,"Pasture","Sequanian"
"4153",3.6,4.2,"Pasture","Sequanian"
"4154",3.6,4.25,"Pasture","Sequanian"
"4155",3.6,4.3,"Meadow","Sequanian"
"4156",3.6,4.35,"Meadow","Sequanian"
"4157",3.6,4.4,"Forest","Argovian"
"4158",3.6,4.45,"Forest","Argovian"
"4159",3.6,4.5,"Meadow","Argovian"
"4160",3.6,4.55,"Pasture","Quaternary"
"4161",3.6,4.6,"Pasture","Quaternary"
"4162",3.6,4.65,"Pasture","Quaternary"
"4163",3.6,4.7,"Pasture","Quaternary"
"4164",3.6,4.75,"Pasture","Quaternary"
"4165",3.6,4.8,"Meadow","Quaternary"
"4166",3.6,4.85,"Meadow","Quaternary"
"4167",3.6,4.9,"Forest","Argovian"
"4168",3.6,4.95,"Forest","Argovian"
"4169",3.6,5,"Forest","Argovian"
"4170",3.6,5.05,"Forest","Argovian"
"4171",3.6,5.1,"Forest","Argovian"
"4172",3.6,5.15,"Pasture","Argovian"
"4173",3.6,5.2,"Pasture","Argovian"
"4174",3.6,5.25,"Pasture","Argovian"
"4175",3.6,5.3,"Meadow","Sequanian"
"4176",3.6,5.35,"Meadow","Sequanian"
"4177",3.6,5.4,"Meadow","Sequanian"
"4178",3.6,5.45,"Meadow","Sequanian"
"4179",3.6,5.5,"Meadow","Kimmeridgian"
"4180",3.6,5.55,"Pasture","Kimmeridgian"
"4181",3.6,5.6,"Pasture","Kimmeridgian"
"4182",3.6,5.65,"Pasture","Kimmeridgian"
"4183",3.6,5.7,"Pasture","Kimmeridgian"
"4184",3.65,0.9,"Pasture","Kimmeridgian"
"4185",3.65,0.95,"Meadow","Kimmeridgian"
"4186",3.65,1,"Meadow","Kimmeridgian"
"4187",3.65,1.05,"Meadow","Kimmeridgian"
"4188",3.65,1.1,"Meadow","Kimmeridgian"
"4189",3.65,1.15,"Meadow","Kimmeridgian"
"4190",3.65,1.2,"Meadow","Kimmeridgian"
"4191",3.65,1.25,"Meadow","Kimmeridgian"
"4192",3.65,1.3,"Meadow","Kimmeridgian"
"4193",3.65,1.35,"Meadow","Sequanian"
"4194",3.65,1.4,"Meadow","Sequanian"
"4195",3.65,1.45,"Meadow","Sequanian"
"4196",3.65,1.5,"Meadow","Sequanian"
"4197",3.65,1.55,"Meadow","Sequanian"
"4198",3.65,1.6,"Meadow","Sequanian"
"4199",3.65,1.65,"Meadow","Sequanian"
"4200",3.65,1.7,"Pasture","Sequanian"
"4201",3.65,1.75,"Pasture","Sequanian"
"4202",3.65,1.8,"Pasture","Kimmeridgian"
"4203",3.65,1.85,"Pasture","Quaternary"
"4204",3.65,1.9,"Pasture","Quaternary"
"4205",3.65,1.95,"Pasture","Quaternary"
"4206",3.65,2,"Pasture","Quaternary"
"4207",3.65,2.05,"Pasture","Quaternary"
"4208",3.65,2.1,"Meadow","Kimmeridgian"
"4209",3.65,2.15,"Forest","Kimmeridgian"
"4210",3.65,2.2,"Forest","Kimmeridgian"
"4211",3.65,2.25,"Forest","Kimmeridgian"
"4212",3.65,2.3,"Forest","Quaternary"
"4213",3.65,2.35,"Forest","Quaternary"
"4214",3.65,2.4,"Forest","Kimmeridgian"
"4215",3.65,2.45,"Forest","Kimmeridgian"
"4216",3.65,2.5,"Forest","Kimmeridgian"
"4217",3.65,2.55,"Forest","Kimmeridgian"
"4218",3.65,2.6,"Forest","Kimmeridgian"
"4219",3.65,2.65,"Forest","Kimmeridgian"
"4220",3.65,2.7,"Forest","Kimmeridgian"
"4221",3.65,2.75,"Forest","Kimmeridgian"
"4222",3.65,2.8,"Forest","Kimmeridgian"
"4223",3.65,2.85,"Forest","Kimmeridgian"
"4224",3.65,2.9,"Pasture","Sequanian"
"4225",3.65,2.95,"Pasture","Sequanian"
"4226",3.65,3,"Meadow","Kimmeridgian"
"4227",3.65,3.05,"Meadow","Kimmeridgian"
"4228",3.65,3.1,"Meadow","Quaternary"
"4229",3.65,3.15,"Meadow","Kimmeridgian"
"4230",3.65,3.2,"Meadow","Kimmeridgian"
"4231",3.65,3.25,"Meadow","Kimmeridgian"
"4232",3.65,3.3,"Meadow","Kimmeridgian"
"4233",3.65,3.35,"Meadow","Kimmeridgian"
"4234",3.65,3.4,"Pasture","Kimmeridgian"
"4235",3.65,3.45,"Pasture","Kimmeridgian"
"4236",3.65,3.5,"Meadow","Kimmeridgian"
"4237",3.65,3.55,"Meadow","Kimmeridgian"
"4238",3.65,3.6,"Meadow","Kimmeridgian"
"4239",3.65,3.65,"Meadow","Kimmeridgian"
"4240",3.65,3.7,"Meadow","Kimmeridgian"
"4241",3.65,3.75,"Meadow","Kimmeridgian"
"4242",3.65,3.8,"Meadow","Kimmeridgian"
"4243",3.65,3.85,"Meadow","Kimmeridgian"
"4244",3.65,3.9,"Meadow","Kimmeridgian"
"4245",3.65,3.95,"Meadow","Sequanian"
"4246",3.65,4,"Meadow","Sequanian"
"4247",3.65,4.05,"Meadow","Kimmeridgian"
"4248",3.65,4.1,"Meadow","Kimmeridgian"
"4249",3.65,4.15,"Meadow","Kimmeridgian"
"4250",3.65,4.2,"Meadow","Kimmeridgian"
"4251",3.65,4.25,"Meadow","Kimmeridgian"
"4252",3.65,4.3,"Pasture","Sequanian"
"4253",3.65,4.35,"Pasture","Sequanian"
"4254",3.65,4.4,"Meadow","Sequanian"
"4255",3.65,4.45,"Meadow","Sequanian"
"4256",3.65,4.5,"Meadow","Argovian"
"4257",3.65,4.55,"Meadow","Argovian"
"4258",3.65,4.6,"Meadow","Argovian"
"4259",3.65,4.65,"Meadow","Argovian"
"4260",3.65,4.7,"Meadow","Argovian"
"4261",3.65,4.75,"Meadow","Argovian"
"4262",3.65,4.8,"Meadow","Quaternary"
"4263",3.65,4.85,"Meadow","Quaternary"
"4264",3.65,4.9,"Meadow","Argovian"
"4265",3.65,4.95,"Meadow","Argovian"
"4266",3.65,5,"Meadow","Argovian"
"4267",3.65,5.05,"Forest","Argovian"
"4268",3.65,5.1,"Forest","Argovian"
"4269",3.65,5.15,"Forest","Argovian"
"4270",3.65,5.2,"Forest","Argovian"
"4271",3.65,5.25,"Meadow","Sequanian"
"4272",3.65,5.3,"Meadow","Sequanian"
"4273",3.65,5.35,"Meadow","Sequanian"
"4274",3.65,5.4,"Meadow","Sequanian"
"4275",3.65,5.45,"Meadow","Sequanian"
"4276",3.65,5.5,"Meadow","Sequanian"
"4277",3.65,5.55,"Meadow","Kimmeridgian"
"4278",3.65,5.6,"Meadow","Kimmeridgian"
"4279",3.65,5.65,"Pasture","Kimmeridgian"
"4280",3.65,5.7,"Pasture","Kimmeridgian"
"4281",3.65,5.75,"Pasture","Kimmeridgian"
"4282",3.7,0.9,"Pasture","Kimmeridgian"
"4283",3.7,0.95,"Meadow","Kimmeridgian"
"4284",3.7,1,"Meadow","Kimmeridgian"
"4285",3.7,1.05,"Meadow","Kimmeridgian"
"4286",3.7,1.1,"Meadow","Kimmeridgian"
"4287",3.7,1.15,"Meadow","Kimmeridgian"
"4288",3.7,1.2,"Meadow","Kimmeridgian"
"4289",3.7,1.25,"Meadow","Kimmeridgian"
"4290",3.7,1.3,"Meadow","Kimmeridgian"
"4291",3.7,1.35,"Meadow","Sequanian"
"4292",3.7,1.4,"Meadow","Sequanian"
"4293",3.7,1.45,"Meadow","Sequanian"
"4294",3.7,1.5,"Meadow","Sequanian"
"4295",3.7,1.55,"Meadow","Sequanian"
"4296",3.7,1.6,"Meadow","Sequanian"
"4297",3.7,1.65,"Meadow","Sequanian"
"4298",3.7,1.7,"Pasture","Sequanian"
"4299",3.7,1.75,"Pasture","Sequanian"
"4300",3.7,1.8,"Pasture","Kimmeridgian"
